Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT,Level_PTnew
03/04/2021 08:47:00,2000,1,358.06,27,0.10,0.55,0.392,-0.06,0.000,-0.56
03/04/2021 08:48:00,2000,1,358.45,27,0.10,0.54,0.391,-0.05,0.000,-0.56
03/04/2021 08:49:00,2000,1,358.85,27,0.10,0.57,0.407,-0.06,0.000,-0.56
03/04/2021 08:50:00,2000,1,359.27,27,0.10,0.58,0.415,-0.07,0.000,-0.57
03/04/2021 08:51:00,2000,1,359.68,27,0.10,0.57,0.407,-0.06,0.000,-0.56
03/04/2021 08:52:00,2000,1,360.05,27,0.10,0.52,0.374,-0.06,0.000,-0.57
03/04/2021 08:53:00,2000,1,360.45,27,0.10,0.56,0.401,-0.05,0.000,-0.56
03/04/2021 08:54:00,2000,1,360.86,27,0.10,0.57,0.408,-0.07,0.000,-0.57
03/04/2021 08:55:00,2000,1,361.27,27,0.10,0.57,0.413,-0.06,0.000,-0.56
03/04/2021 08:56:00,2000,1,361.68,27,0.10,0.56,0.406,-0.05,0.000,-0.57
03/04/2021 08:57:00,2000,1,362.07,27,0.10,0.55,0.393,-0.05,0.000,-0.57
03/04/2021 08:58:00,2000,1,362.46,27,0.10,0.54,0.388,-0.06,0.000,-0.57
03/04/2021 08:59:00,2000,1,362.86,27,0.10,0.56,0.401,-0.07,0.000,-0.57
03/04/2021 09:00:00,2000,1,363.27,27,0.10,0.57,0.413,-0.06,0.000,-0.56
03/04/2021 09:01:00,2000,1,363.68,27,0.10,0.57,0.408,-0.05,0.000,-0.56
03/04/2021 09:02:00,2000,1,364.08,27,0.10,0.56,0.401,-0.04,0.000,-0.56
03/04/2021 09:03:00,2000,1,364.49,27,0.10,0.56,0.403,-0.07,0.000,-0.57
03/04/2021 09:04:00,2000,1,364.90,27,0.10,0.58,0.415,-0.06,0.000,-0.56
03/04/2021 09:05:00,2000,1,365.31,27,0.10,0.57,0.407,-0.05,0.000,-0.56
03/04/2021 09:06:00,2000,1,365.71,27,0.10,0.56,0.400,-0.06,0.000,-0.57
03/04/2021 09:07:00,2000,1,366.11,27,0.10,0.56,0.404,-0.06,0.000,-0.56
03/04/2021 09:08:00,2000,1,366.50,27,0.10,0.55,0.393,-0.05,0.000,-0.56
03/04/2021 09:09:00,2000,1,366.92,27,0.10,0.57,0.413,-0.06,0.000,-0.56
03/04/2021 09:10:00,2000,1,367.33,27,0.10,0.57,0.413,-0.05,0.000,-0.56
03/04/2021 09:11:00,2000,1,367.74,27,0.10,0.58,0.415,-0.05,0.000,-0.56
03/04/2021 09:12:00,2000,1,368.12,27,0.10,0.53,0.380,-0.05,0.000,-0.56
03/04/2021 09:13:00,2000,1,368.54,27,0.10,0.57,0.411,-0.05,0.000,-0.57
03/04/2021 09:14:00,2000,1,368.95,27,0.10,0.58,0.418,-0.06,0.000,-0.56
03/04/2021 09:15:00,2000,1,369.36,27,0.10,0.57,0.410,-0.06,0.000,-0.57
03/04/2021 09:16:00,2000,1,369.77,27,0.10,0.56,0.405,-0.06,0.000,-0.57
03/04/2021 09:17:00,2000,1,370.18,27,0.10,0.57,0.413,-0.05,0.000,-0.57
03/04/2021 09:18:00,2000,1,370.58,27,0.10,0.56,0.403,-0.07,0.000,-0.57
03/04/2021 09:19:00,2000,1,370.98,27,0.10,0.55,0.398,-0.05,0.000,-0.57
03/04/2021 09:20:00,2000,1,371.37,27,0.10,0.54,0.390,-0.06,0.000,-0.58
03/04/2021 09:21:00,2000,1,371.78,27,0.10,0.57,0.408,-0.05,0.000,-0.57
03/04/2021 09:22:00,2000,1,372.16,27,0.10,0.53,0.383,-0.08,0.000,-0.58
03/04/2021 09:23:00,2000,1,372.58,27,0.10,0.58,0.418,-0.06,0.000,-0.57
03/04/2021 09:24:00,2000,1,373.00,27,0.10,0.58,0.416,-0.07,0.000,-0.57
03/04/2021 09:25:00,2000,1,373.41,27,0.10,0.58,0.414,-0.07,0.000,-0.57
03/04/2021 09:26:00,2000,1,373.81,27,0.10,0.55,0.397,-0.06,0.000,-0.57
03/04/2021 09:27:00,2000,1,374.22,27,0.10,0.57,0.410,-0.07,0.000,-0.57
03/04/2021 09:28:00,2000,1,374.62,27,0.10,0.55,0.397,-0.05,0.000,-0.57
03/04/2021 09:29:00,2000,1,375.03,27,0.10,0.57,0.413,-0.06,0.000,-0.57
03/04/2021 09:30:00,2000,1,375.44,27,0.10,0.57,0.408,-0.04,0.000,-0.57
03/04/2021 09:31:00,2000,1,375.83,27,0.10,0.55,0.393,-0.04,0.000,-0.57
03/04/2021 09:32:00,2000,1,376.23,27,0.10,0.55,0.398,-0.04,0.000,-0.58
03/04/2021 09:33:00,2000,1,376.64,27,0.10,0.57,0.409,-0.04,0.000,-0.58
03/04/2021 09:34:00,2000,1,377.05,27,0.10,0.58,0.414,-0.05,0.000,-0.56
03/04/2021 09:35:00,2000,1,377.45,27,0.10,0.56,0.399,-0.06,0.000,-0.58
03/04/2021 09:36:00,2000,1,377.86,27,0.10,0.56,0.406,-0.05,0.000,-0.57
03/04/2021 09:37:00,2000,1,378.25,27,0.10,0.55,0.398,-0.05,0.000,-0.56
03/04/2021 09:38:00,2000,1,378.67,27,0.10,0.57,0.411,-0.05,0.000,-0.57
03/04/2021 09:39:00,2000,1,379.07,27,0.10,0.56,0.402,-0.05,0.000,-0.58
03/04/2021 09:40:00,2000,1,379.46,27,0.10,0.55,0.398,-0.08,0.000,-0.58
03/04/2021 09:41:00,2000,1,379.89,27,0.10,0.59,0.424,-0.07,0.000,-0.58
03/04/2021 09:42:00,2000,1,380.28,27,0.10,0.54,0.387,-0.05,0.000,-0.56
03/04/2021 09:43:00,2000,1,380.69,27,0.10,0.58,0.416,-0.06,0.000,-0.58
03/04/2021 09:44:00,2000,1,381.09,27,0.10,0.55,0.398,-0.05,0.000,-0.58
03/04/2021 09:45:00,2000,1,381.50,27,0.10,0.57,0.408,-0.04,0.000,-0.57
03/04/2021 09:46:00,2000,1,381.90,27,0.10,0.56,0.401,-0.06,0.000,-0.57
03/04/2021 09:47:00,2000,1,382.30,27,0.10,0.56,0.404,-0.06,0.000,-0.58
03/04/2021 09:48:00,2000,1,382.71,27,0.10,0.57,0.408,-0.06,0.000,-0.57
03/04/2021 09:49:00,2000,1,383.12,27,0.10,0.57,0.411,-0.05,0.000,-0.57
03/04/2021 09:50:00,2000,1,383.53,27,0.10,0.56,0.406,-0.08,0.000,-0.57
03/04/2021 09:51:00,2000,1,383.94,27,0.10,0.57,0.409,-0.04,0.000,-0.57
03/04/2021 09:52:00,2000,1,384.34,27,0.10,0.56,0.406,-0.05,0.000,-0.58
03/04/2021 09:53:00,2000,1,384.75,27,0.10,0.56,0.402,-0.06,0.000,-0.57
03/04/2021 09:54:00,2000,1,385.15,27,0.10,0.57,0.408,-0.05,0.000,-0.58
03/04/2021 09:55:00,2000,1,385.57,27,0.10,0.57,0.413,-0.05,0.000,-0.57
03/04/2021 09:56:00,2000,1,385.97,27,0.10,0.56,0.403,-0.06,0.000,-0.57
03/04/2021 09:57:00,2000,1,386.38,27,0.10,0.57,0.412,-0.06,0.000,-0.57
03/04/2021 09:58:00,2000,1,386.79,27,0.10,0.57,0.408,-0.05,0.000,-0.57
03/04/2021 09:59:00,2000,1,387.20,27,0.10,0.57,0.411,-0.06,0.000,-0.57
03/04/2021 10:00:00,2000,1,387.62,27,0.10,0.58,0.419,-0.05,0.000,-0.58
03/04/2021 10:01:00,2000,1,388.03,27,0.10,0.57,0.411,-0.05,0.000,-0.59
03/04/2021 10:02:00,2000,1,388.44,27,0.10,0.57,0.408,-0.05,0.000,-0.58
03/04/2021 10:03:00,2000,1,388.84,27,0.10,0.55,0.397,-0.07,0.000,-0.57
03/04/2021 10:04:00,2000,1,389.25,27,0.10,0.57,0.413,-0.07,0.000,-0.58
03/04/2021 10:05:00,2000,1,389.66,27,0.10,0.57,0.411,-0.07,0.000,-0.57
03/04/2021 10:06:00,2000,1,390.07,27,0.10,0.58,0.415,-0.07,0.000,-0.57
03/04/2021 10:07:00,2000,1,390.46,27,0.10,0.54,0.390,-0.05,0.000,-0.58
03/04/2021 10:08:00,2000,1,390.88,27,0.10,0.58,0.415,-0.07,0.000,-0.57
03/04/2021 10:09:00,2000,1,391.27,27,0.10,0.55,0.394,-0.07,0.000,-0.58
03/04/2021 10:10:00,2000,1,391.68,27,0.10,0.57,0.410,-0.08,0.000,-0.57
03/04/2021 10:11:00,2000,1,392.09,27,0.10,0.57,0.407,-0.07,0.000,-0.58
03/04/2021 10:12:00,2000,1,392.49,27,0.10,0.55,0.398,-0.06,0.000,-0.57
03/04/2021 10:13:00,2000,1,392.89,27,0.10,0.56,0.406,-0.07,0.000,-0.57
03/04/2021 10:14:00,2000,1,393.30,27,0.10,0.57,0.408,-0.07,0.000,-0.58
03/04/2021 10:15:00,2000,1,393.71,27,0.10,0.57,0.411,-0.06,0.000,-0.58
03/04/2021 10:16:00,2000,1,394.12,27,0.10,0.56,0.403,-0.05,0.000,-0.57
03/04/2021 10:17:00,2000,1,394.53,27,0.10,0.57,0.413,-0.05,0.000,-0.57
03/04/2021 10:18:00,2000,1,394.93,27,0.10,0.55,0.398,-0.06,0.000,-0.57
03/04/2021 10:19:00,2000,1,395.32,27,0.10,0.54,0.388,-0.07,0.000,-0.58
03/04/2021 10:20:00,2000,1,395.72,27,0.10,0.57,0.409,-0.05,0.000,-0.57
03/04/2021 10:21:00,2000,1,396.12,27,0.10,0.55,0.393,-0.05,0.000,-0.58
03/04/2021 10:22:00,2000,1,396.51,27,0.10,0.55,0.396,-0.05,0.000,-0.57
03/04/2021 10:23:00,2000,1,396.92,27,0.10,0.56,0.403,-0.04,0.000,-0.58
03/04/2021 10:24:00,2000,1,397.33,27,0.10,0.57,0.408,-0.06,0.000,-0.57
03/04/2021 10:25:00,2000,1,397.73,27,0.10,0.56,0.402,-0.06,0.000,-0.58
03/04/2021 10:26:00,2000,1,398.13,27,0.10,0.55,0.398,-0.07,0.000,-0.57
03/04/2021 10:27:00,2000,1,398.53,27,0.10,0.57,0.408,-0.05,0.000,-0.58
03/04/2021 10:28:00,2000,1,398.93,27,0.10,0.56,0.400,-0.06,0.000,-0.57
03/04/2021 10:29:00,2000,1,399.33,27,0.10,0.56,0.400,-0.04,0.000,-0.57
03/04/2021 10:30:00,2000,1,399.74,27,0.10,0.57,0.408,-0.05,0.000,-0.58
03/04/2021 10:31:00,2000,1,400.15,27,0.10,0.57,0.409,-0.06,0.000,-0.58
03/04/2021 10:32:00,2000,1,400.56,27,0.10,0.58,0.415,-0.05,0.000,-0.57
03/04/2021 10:33:00,2000,1,400.99,27,0.10,0.59,0.427,-0.06,0.000,-0.58
03/04/2021 10:34:00,2000,1,401.38,27,0.10,0.54,0.387,-0.06,0.000,-0.58
03/04/2021 10:35:00,2000,1,401.77,27,0.10,0.55,0.393,-0.06,0.000,-0.57
03/04/2021 10:36:00,2000,1,402.18,27,0.10,0.56,0.406,-0.06,0.000,-0.59
03/04/2021 10:37:00,2000,1,402.58,27,0.10,0.56,0.404,-0.06,0.000,-0.58
03/04/2021 10:38:00,2000,1,402.99,27,0.10,0.57,0.408,-0.04,0.000,-0.58
03/04/2021 10:39:00,2000,1,403.39,27,0.10,0.56,0.404,-0.05,0.000,-0.57
03/04/2021 10:40:00,2000,1,403.79,27,0.10,0.55,0.398,-0.05,0.000,-0.57
03/04/2021 10:41:00,2000,1,404.20,27,0.10,0.56,0.406,-0.05,0.000,-0.58
03/04/2021 10:42:00,2000,1,404.59,27,0.10,0.54,0.391,-0.04,0.000,-0.58
03/04/2021 10:43:00,2000,1,405.00,27,0.10,0.57,0.411,-0.05,0.000,-0.58
03/04/2021 10:44:00,2000,1,405.40,27,0.10,0.55,0.398,-0.04,0.000,-0.57
03/04/2021 10:45:00,2000,1,405.81,27,0.10,0.57,0.408,-0.05,0.000,-0.57
03/04/2021 10:46:00,2000,1,406.22,27,0.10,0.58,0.415,-0.05,0.000,-0.58
03/04/2021 10:47:00,2000,1,406.63,27,0.10,0.57,0.411,-0.04,0.000,-0.57
03/04/2021 10:48:00,2000,1,407.04,27,0.10,0.57,0.411,-0.04,0.000,-0.58
03/04/2021 10:49:00,2000,1,407.46,27,0.10,0.58,0.417,-0.04,0.000,-0.58
03/04/2021 10:50:00,2000,1,407.86,27,0.10,0.56,0.401,-0.05,0.000,-0.58
03/04/2021 10:51:00,2000,1,408.27,27,0.10,0.57,0.411,-0.04,0.000,-0.59
03/04/2021 10:52:00,2000,1,408.69,27,0.10,0.58,0.416,-0.05,0.000,-0.58
03/04/2021 10:53:00,2000,1,409.10,27,0.10,0.57,0.408,-0.06,0.000,-0.58
03/04/2021 10:54:00,2000,1,409.50,27,0.10,0.56,0.406,-0.06,0.000,-0.58
03/04/2021 10:55:00,2000,1,409.90,27,0.10,0.55,0.398,-0.04,0.000,-0.58
03/04/2021 10:56:00,2000,1,410.32,27,0.10,0.57,0.413,-0.05,0.000,-0.58
03/04/2021 10:57:00,2000,1,410.72,27,0.10,0.57,0.408,-0.05,0.000,-0.58
03/04/2021 10:58:00,2000,1,411.13,27,0.10,0.56,0.403,-0.05,0.000,-0.57
03/04/2021 10:59:00,2000,1,411.53,27,0.10,0.56,0.401,-0.04,0.000,-0.58
03/04/2021 11:00:00,2000,1,411.95,27,0.10,0.58,0.418,-0.04,0.000,-0.58
03/04/2021 11:01:00,2000,1,412.35,27,0.10,0.57,0.408,-0.05,0.000,-0.59
03/04/2021 11:02:00,2000,1,412.76,27,0.10,0.56,0.406,-0.04,0.000,-0.58
03/04/2021 11:03:00,2000,1,413.17,27,0.10,0.57,0.407,-0.05,0.000,-0.58
03/04/2021 11:04:00,2000,1,413.54,27,0.10,0.52,0.378,-0.05,0.000,-0.56
03/04/2021 11:05:00,2000,1,413.95,27,0.10,0.57,0.410,-0.06,0.000,-0.58
03/04/2021 11:06:00,2000,1,414.36,27,0.10,0.57,0.408,-0.04,0.000,-0.58
03/04/2021 11:07:00,2000,1,414.77,27,0.10,0.57,0.411,-0.04,0.000,-0.58
03/04/2021 11:08:00,2000,1,415.18,27,0.10,0.56,0.406,-0.04,0.000,-0.59
03/04/2021 11:09:00,2000,1,415.59,27,0.10,0.57,0.410,-0.07,0.000,-0.58
03/04/2021 11:10:00,2000,1,416.00,27,0.10,0.57,0.413,-0.03,0.000,-0.58
03/04/2021 11:11:00,2000,1,416.41,27,0.10,0.56,0.406,-0.05,0.000,-0.58
03/04/2021 11:12:00,2000,1,416.83,27,0.10,0.58,0.420,-0.05,0.000,-0.58
03/04/2021 11:13:00,2000,1,417.24,27,0.10,0.57,0.411,-0.05,0.000,-0.60
03/04/2021 11:14:00,2000,1,417.65,27,0.10,0.57,0.409,-0.05,0.000,-0.58
03/04/2021 11:15:00,2000,1,418.05,27,0.10,0.55,0.398,-0.05,0.000,-0.59
03/04/2021 11:16:00,2000,1,418.46,27,0.10,0.57,0.411,-0.07,0.000,-0.60
03/04/2021 11:17:00,2000,1,418.87,27,0.10,0.57,0.411,-0.05,0.000,-0.59
03/04/2021 11:18:00,2000,1,419.27,27,0.10,0.56,0.403,-0.02,0.000,-0.59
03/04/2021 11:19:00,2000,1,419.68,27,0.10,0.57,0.409,-0.04,0.000,-0.60
03/04/2021 11:20:00,2000,1,419.68,27,0.10,0.57,0.413,-0.07,0.000,-0.22
03/04/2021 11:21:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:22:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:23:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:24:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 11:25:00,2000,1,419.68,27,0.10,0.55,0.393,-0.07,0.000,-0.22
03/04/2021 11:26:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 11:27:00,2000,1,419.68,,,,,,,-0.23
03/04/2021 11:28:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 11:29:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 11:30:00,2000,1,419.68,27,0.10,0.56,0.403,-0.05,0.000,-0.22
03/04/2021 11:31:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:32:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 11:33:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 11:34:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:35:00,2000,1,419.68,27,0.10,0.56,0.406,-0.06,0.000,-0.22
03/04/2021 11:36:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:37:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:38:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:39:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 11:40:00,2000,1,419.68,27,0.10,0.53,0.379,-0.05,0.000,-0.22
03/04/2021 11:41:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 11:42:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:43:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:44:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:45:00,2000,1,419.68,27,0.10,0.57,0.408,-0.05,0.000,-0.22
03/04/2021 11:46:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:47:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 11:48:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 11:49:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 11:50:00,2000,1,-99.00,27,-99.00,-99.00,-99.000,-0.06,0.000,-0.22
03/04/2021 11:51:00,2000,1,-99.00,,,,,,,-0.22
03/04/2021 11:52:00,2000,1,-99.00,,,,,,,-0.22
03/04/2021 11:53:00,2000,1,-99.00,,,,,,,-0.22
03/04/2021 11:54:00,2000,1,-99.00,,,,,,,-0.21
03/04/2021 11:55:00,2000,1,-99.00,27,-99.00,-99.00,-99.000,-0.07,0.000,-0.22
03/04/2021 11:56:00,2000,1,-99.00,,,,,,,-0.21
03/04/2021 11:57:00,2000,1,-99.00,,,,,,,-0.24
03/04/2021 11:58:00,2000,1,-99.00,,,,,,,-0.21
03/04/2021 11:59:00,2000,1,-99.00,,,,,,,-0.21
03/04/2021 12:00:00,2000,1,419.68,27,0.10,0.55,0.398,-0.06,0.000,-0.23
03/04/2021 12:01:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:02:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 12:03:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 12:04:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:05:00,2000,1,419.68,27,0.10,0.56,0.406,-0.07,0.000,-0.22
03/04/2021 12:06:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:07:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:08:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:09:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:10:00,2000,1,419.68,27,0.10,0.53,0.382,-0.06,0.000,-0.21
03/04/2021 12:11:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:12:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:13:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 12:14:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:15:00,2000,1,419.68,27,0.10,0.56,0.406,-0.04,0.000,-0.22
03/04/2021 12:16:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 12:17:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:18:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 12:19:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 12:20:00,2000,1,419.68,27,0.10,0.56,0.406,-0.07,0.000,-0.21
03/04/2021 12:21:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:22:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 12:23:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:24:00,2000,1,419.68,,,,,,,-0.23
03/04/2021 12:25:00,2000,1,419.68,27,0.10,0.56,0.406,-0.05,0.000,-0.20
03/04/2021 12:26:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:27:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:28:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:29:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:30:00,2000,1,419.68,27,0.10,0.57,0.413,-0.06,0.000,-0.21
03/04/2021 12:31:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:32:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 12:33:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:34:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:35:00,2000,1,419.68,27,0.10,0.56,0.403,-0.05,0.000,-0.20
03/04/2021 12:36:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:37:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:38:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:39:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:40:00,2000,1,419.68,27,0.10,0.57,0.408,-0.07,0.000,-0.21
03/04/2021 12:41:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:42:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:43:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:44:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:45:00,2000,1,419.68,27,0.10,0.58,0.420,-0.06,0.000,-0.20
03/04/2021 12:46:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 12:47:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:48:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:49:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 12:50:00,2000,1,419.68,27,0.10,0.56,0.403,-0.07,0.000,-0.21
03/04/2021 12:51:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:52:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:53:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 12:54:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 12:55:00,2000,1,419.68,27,0.10,0.58,0.418,-0.09,0.000,-0.22
03/04/2021 12:56:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:57:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:58:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 12:59:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 13:00:00,2000,1,419.68,27,0.10,0.57,0.411,-0.06,0.000,-0.20
03/04/2021 13:01:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:02:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:03:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:04:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:05:00,2000,1,419.68,27,0.10,0.58,0.419,-0.06,0.000,-0.21
03/04/2021 13:06:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:07:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:08:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:09:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:10:00,2000,1,419.68,27,0.10,0.57,0.411,-0.04,0.000,-0.19
03/04/2021 13:11:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:12:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:13:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:14:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 13:15:00,2000,1,419.68,27,0.10,0.57,0.413,-0.07,0.000,-0.20
03/04/2021 13:16:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:17:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:18:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:19:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 13:20:00,2000,1,419.68,27,0.10,0.58,0.414,-0.06,0.000,-0.20
03/04/2021 13:21:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:22:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:23:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:24:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:25:00,2000,1,419.68,27,0.10,0.56,0.402,-0.08,0.000,-0.21
03/04/2021 13:26:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 13:27:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 13:28:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:29:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:30:00,2000,1,419.68,27,0.10,0.53,0.384,-0.06,0.000,-0.19
03/04/2021 13:31:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:32:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 13:33:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 13:34:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 13:35:00,2000,1,419.68,27,0.10,0.58,0.419,-0.08,0.000,-0.20
03/04/2021 13:36:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:37:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:38:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:39:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 13:40:00,2000,1,419.68,27,0.10,0.57,0.413,-0.06,0.000,-0.20
03/04/2021 13:41:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:42:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:43:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:44:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:45:00,2000,1,419.68,27,0.10,0.56,0.401,-0.04,0.000,-0.21
03/04/2021 13:46:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:47:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:48:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:49:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:50:00,2000,1,419.68,27,0.10,0.57,0.411,-0.06,0.000,-0.20
03/04/2021 13:51:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:52:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:53:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:54:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:55:00,2000,1,419.68,27,0.10,0.56,0.405,-0.07,0.000,-0.19
03/04/2021 13:56:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 13:57:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 13:58:00,2000,1,419.68,,,,,,,-0.21
03/04/2021 13:59:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 14:00:00,2000,1,419.68,27,0.10,0.56,0.404,-0.08,0.000,-0.21
03/04/2021 14:01:00,2000,1,419.68,,,,,,,-0.20
03/04/2021 14:02:00,2000,1,419.68,,,,,,,-0.22
03/04/2021 14:03:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 14:04:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 14:05:00,2000,1,419.68,27,0.10,0.57,0.412,-0.05,0.000,-0.20
03/04/2021 14:06:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 14:07:00,2000,1,419.68,,,,,,,-0.18
03/04/2021 14:08:00,2000,1,419.68,,,,,,,-0.19
03/04/2021 14:09:00,2000,1,419.68,,,,,,,-0.18
03/04/2021 14:10:00,2000,1,419.68,27,0.10,0.56,0.400,-0.06,0.000,-0.20
